Party	Position	Name	Text
더불어민주당	위원	김남국	내부에 가깝게 있는 사람이 그렇게 평가를 한 겁니다.
N/A	법무부장관후보자	한동훈	저는 동의하지 않습니다.
더불어민주당	위원	김남국	위험하다라고 생각을 해야 되는 겁니다. 권력이 무섭고 국민을 무서워할 줄 알아야지, 그렇게 쉽게 생각할 문제가 아닌 겁니다.
N/A	법무부장관후보자	한동훈	지금 그 한동수 부장이 말씀하셨다는 인식에는 저는 동의하지 않습니다.
더불어민주당	위원	김남국	살아있는 권력에 대한 수사 철저히 할 수 있습니까?
N/A	법무부장관후보자	한동훈	당연합니다.
더불어민주당	위원	김남국	김건희 씨하고 그렇게 가까운데 수사할 수 있겠어요?
N/A	법무부장관후보자	한동훈	그것은 좀 과한 추측의 말씀 같습니다.
더불어민주당	위원	김남국	추측이라고요? 아니, 300회까지, 그렇게 통화를 하고…… PPT 영상 좀……
N/A	법무부장관후보자	한동훈	제가 그 취지를 말씀드렸는데 그 말씀을 안 받아들이고 말씀하시면 제가 할 말이 없습니다.
더불어민주당	위원	김남국	영상 틀어 주세요.
국민의힘	위원	조수진	그만하시지요. 끝났지 않습니까? 위원장님!
국민의힘	위원	유상범	끝내시지요.더불어민주당	위원장	박광온	정리하시지요.
더불어민주당	위원	김남국	후보자하고 김건희 씨하고 굉장히 가까워서 사건과 관련된 부분을 다른 사람을 통해 가지고 후보자한테 전달하겠다라고까지 한 겁니다. 후보자는……
N/A	법무부장관후보자	한동훈	저분은 저분이 이런 말을 이끌어 내기 위해서 유도한 거 아닙니까?
더불어민주당	위원	김남국	이끌어 낸다고 저 말이 그렇게 쉽게 나옵니까?
N/A	법무부장관후보자	한동훈	저분이 저한테 언제 봤다고 동훈이 형, 동훈이 형 그럽니까, 그러면?
더불어민주당	위원	김남국	아니, 저 말이 쉽게 그게 되냐고요. 다른 사람을 통해 가지고 사건을 전달한다라고 하는 게, 제보한다라고 하는 게 쉽게 되냐고요. 전혀 연락도 안 되는데……
N/A	법무부장관후보자	한동훈	제가 당시에 사법연수원 부원장이었는데요, 제가 사법연수원 부원장인데 부원장한테 무슨 제보를 합니까.
더불어민주당	위원	김남국	아니, 그러니까 친하지도 않은 사이에서 그게 가능한 일이냐고요, 상식적으로.
더불어민주당	위원장	박광온	정리해 주시지요.
더불어민주당	위원	김남국	본인은 부인하지만 그 사이가……
N/A	법무부장관후보자	한동훈	저 대화의 말을 들어 보시면……
더불어민주당	위원	김남국	국민들은 충분하게 오해할 수 있고 가까운 사이라고 생각이 되는 겁니다.
N/A	법무부장관후보자	한동훈	그렇지 않습니다.
더불어민주당	위원장	박광온	정리해 주시지요.
더불어민주당	위원	김남국	본인은 그렇게 생각하지 않겠지요.
더불어민주당	위원장	박광온	수고하셨습니다. 다음은 조수진 위원님 질의하시겠습니다.
국민의힘	위원	조수진	국민의힘 조수진 위원입니다. 문재인 정부가 막을 내렸습니다. 이 5년을 응축하라고 한다면 ‘내로남불’ 네 자로 할 수 있습니다. 문재인 정권 5년 상징 내로남불 굉장히 비판이 큽니다. 그중에서도 조국-추미애-박범계로 이어지는 법무부장관들의 행태가 유례없는 일들을 많이 초래했습니다. 무엇보다도 수사지휘권 발동을 남발했습니다. 역사상 단 한 차례밖에 없었던 법무부장관의 수사지휘권 발동을 문재인 정권에서 세 번을 했습니다. 미수에 그친 것도 있고 실제 사건 수로 따지면 6건이라는 지적도 있습니다. 편향된 방향으로 수사지휘권을 발동했습니다. 이런 것들이 검찰의 정치적 중립성․독립성을 대단히 훼손했다 이런 견해가 많던데요, 동의하십니까?
N/A	법무부장관후보자	한동훈	저는 동의합니다.
국민의힘	위원	조수진	특히 어떤 게 조금 논란이 됐다고 보십니까?
N/A	법무부장관후보자	한동훈	제가 현장 실무를 책임질 법무부장관이 되려는 입장이기 때문에요, 그것을 구체적으로 말씀드리는 건 조금 부적절한 면이 있다고 이해해 주시기 바랍니다.
국민의힘	위원	조수진	검찰의 정치적 독립성과 중립성을 훼손했다 이것은 동의하시고요. 문재인 정권에서는 조국-추미애-박범계 장관이 단행한 검찰 인사도 논란이 굉장히 컸습니다. 조국 사태 이후에 정권 수사하면 좌천시키고 쫓아 보내고 망신 주고 그래서 옷 벗은 분들도 굉장히 많지요. 이것은 대한민국의 손해라고 생각합니다. 이것 역시 검찰의 정치적 중립성과 독립성을 대단히 훼손했다 이렇게 봅니다. 이 부분에 대해서는 어떻게 생각하십니까?
N/A	법무부장관후보자	한동훈	그런 비판이 가능하다고 생각합니다.
국민의힘	위원	조수진	검찰수사가 대폭 줄어들었고요. 완전히 사라질 수 있는 그런 상황에 처했습니다. 검수완박이 실현돼서는 안 되겠지만 가능성은 열려 있습니다. 그럼에도 불구하고 법무부장관의 구체적 사건에 대한 수사지휘권은 이제 폐지될 때가 됐다 이런 견해도 많습니다. 그것은 어떻게 보십니까?
N/A	법무부장관후보자	한동훈	말씀드린 것처럼 그 자체로는 운영의 묘를 살렸다면 유지되는 것도 저는 바람직한 면이 있었다고 생각합니다. 그런데 몇 번의 그렇게 전가의 보도처럼 휘둘러진 수사지휘권 행사 과정에서 저는 그 내용이라든가 전례가 왜곡되고 좀 오염됐다고 생각합니다. 그렇기 때문에 지금은 어쩔 수 없이 그걸 내려놓는 것이 더 바람직하다고 생각합니다.
국민의힘	위원	조수진	모든 것은 제도를 운용하는 데 있어서 문제가 되는 건데 문재인 정부 들어서 수사지휘권의 남발이 계속됐기 때문에 이제는 존치할 가능성이 사라졌다 우리가 이렇게 봐야 되는 것이지요?
N/A	법무부장관후보자	한동훈	새 대통령께서도 그렇게 정치적 결단을 하신 거고 저도 그것에 따를 생각입니다.
국민의힘	위원	조수진	근현대 검찰제도의 시초는 프랑스에서 유래가 됐습니다. 장관의 구체적 사건에 대한 수사지휘권이 이미 프랑스에서는 폐지가 됐지요. 프랑스가 헌법이 없거나 어떤 수사지휘권의 중요성을 몰라서 폐지한 건 아니겠지요? 이 내로남불과 관련해서는 온갖 일들이 터졌어요. 피의사실 공표 문제도 그랬고 공소장 국회 제출 문제도 내로남불이었습니다. 공소장 국회 제출은 노무현 정부 때 시작이 됐습니다. 공공개혁 차원에서 시작된 제도입니다. 그런데 청와대의 울산시장 선거공작 사건이 본격화되면서 전면 제출 금지가 됐어요. 그러다가 여론의 비판을 받자 갑자기 ‘1회 공판 이후 제출’ 이런 기준이 생겼습니다. 이 기준에 대해서 좀 생각해 보신 일이 있습니까?
N/A	법무부장관후보자	한동훈	인권과 알권리는 사실 완전히 상충된다고 할 수는 없습니다만 그게 때때로 부딪치는 면이 있습니다, 특히 형사사법의 영역에서는요. 그게 과거에는 공소장이 의원님께서 바로 기소된 다음 날 정도에 제공됐었는데 지금은 좀 그 뒤로 딜레이가 된 상황입니다. 거기에 대해서 여러 가지 견해들이 있는데요 제가 취임하게 되면 그걸 조정할 필요가 있는지에 대해서 좀 차분하게 생각해 보겠습니다. 일률적으로 무조건 지금 제도가 나쁘다 이렇게 말할 문제는 또 아닌 것 같고요. 다만 과거하고 좀 사례를 비교해 보고 아니면 사안별로 조금 요청하시는 내용이라든가 이런 걸 감안해서 하거나 그런 여러 가지 운영의 묘를 찾아보기 위해서 고민을 좀 해 보겠습니다.
국민의힘	위원	조수진	지금 장관후보자는 계속 인권과 알권리를 조화시키겠다……
N/A	법무부장관후보자	한동훈	예, 그렇습니다.
국민의힘	위원	조수진	이런 얘기를 하고 있는데요. 1분 더 주십시오. 제가 이것을 질의하는 것은 다른 정부도 아니고 노무현 정부 때 공공개혁 차원에서 만든 제도기 때문에 제가 질의를 했다는 점을 좀 강조를 하겠습니다. 다시 검수완박 관련해서 하나 좀 질의를 하겠습니다. 국가의 범죄 대응능력 약화는 국민의 행복추구권을 침해하는 위헌적 요소다 이런 지적도 있습니다. 여기에 대해서는 어떻게 보십니까?
N/A	법무부장관후보자	한동훈	아까도 말씀드렸다시피 저는 이게 검찰의 권한을 뺏는 게 아니라 권력비리가 척결되길 바라는 국민의 권한을 뺏는 거라고 생각하고요. 검찰의 자산 이것을 사장시키는 것, 검찰의 자산은 검찰의 것이 아니라 국민의 것이고 대한민국의 것이라고 생각합니다. 이렇게 쉽게 증발시켜 버리는 방향으로 정책을 잡을 일은 아니라고 생각합니다.
국민의힘	위원	조수진	그러니까 국민의 인권을 위해서……
N/A	법무부장관후보자	한동훈	그렇습니다.
국민의힘	위원	조수진	검찰이 한 번 더 들여다보는 그런 제도라는 것이지요?
N/A	법무부장관후보자	한동훈	저는 이것은 생각해 보고 싶습니다. 아니, 누구를 기소하고 아니면 기소하지 않는다는 판단에 법률 전문가가 한 번 더 보는 게 왜 공익에 어떤 점에서 마이너스가 되는지 저는 이해하기가 어렵습니다.
국민의힘	위원	조수진	이상입니다.
더불어민주당	위원장	박광온	수고하셨습니다. 다음은 최기상 위원님 질의하시겠습니다.
더불어민주당	위원	최기상	최기상 위원입니다. 후보자 배우자께서 2007년 5월 16일 날 구리시 인창동으로 전입신고가 돼 있지요? 여 모 씨 친척으로 돼 있는데요. 6월 21일 날 다시 원주소지로 옮겨 오셨어요. 이렇게 이전했다 옮겨 오신 게 실제로 거주를 하신 겁니까, 아니면 다른 목적이 있는 일종의 위장전입인가요? 결론적으로 어떻습니까?
N/A	법무부장관후보자	한동훈	제가 입장을 밝혔는데요, 그게 자동차 구입 과정에서……
더불어민주당	위원	최기상	내용은 알고 있습니다. 실제 거주하신 것인가요?
N/A	법무부장관후보자	한동훈	실제 거주한 것이 아닙니다.
더불어민주당	위원	최기상	위장전입이고 주민등록법 위반입니까, 아닙니까?
N/A	법무부장관후보자	한동훈	위반입니다.
더불어민주당	위원	최기상	이 내용을 그전에는 모르셨어요, 아니면 이번에 알게 되셨어요?
N/A	법무부장관후보자	한동훈	2019년에 제가 처음 검사장 승진할 때 검증을 담당하시는 분이 처음에 알아, 그전까지는 제가 초본을 떼어 본 적이 없어서요 그래서 처음에는 저희도……
더불어민주당	위원	최기상	알겠습니다. 그때 알게 됐다?
N/A	법무부장관후보자	한동훈	이게 왜 있었는지 몰랐는데 이걸로 추정되는 시기가 딱 맞아서 그럴 것 같다고 판단한 겁니다.
더불어민주당	위원	최기상	오늘 여러 차례 말씀하셨는데 자녀 교육 문제는 후보자는 잘 모르시고 주로 배우자가 많이 관여하셨다 이렇게 이해하면 되나요?
N/A	법무부장관후보자	한동훈	재산이라든가 이런 관리는 제가 죄송합니다만 좀 신경을 안 쓰는 아빠가 돼 가지고요……
더불어민주당	위원	최기상	말씀드린 경기도의 위장전입 문제도 그전에는 모르셨다가 2019년에 알게 되셨는데 그러면 자녀 교육 관련해서도 배우자께서 어떻게 구체적으로 하셨는지는 후보자는 정확히 모르실 수도 있지 않나 이런 생각이 들어요.
N/A	법무부장관후보자	한동훈	그것은 제가 모르는 게 맞습니다.
더불어민주당	위원	최기상	그래서 아까 ‘편법이나 반칙이 없었다’ 이런 말씀을 하셨는데 그렇게 장담할 수 있는 문제인가 이런 생각이 드네요. 어떻습니까?
N/A	법무부장관후보자	한동훈	저는 전혀 몰랐던 건 맞고요. 이번에 보도가 나거나 그런 과정에서 물어봐서 확인한 이런 정도라는 겁니다. 아까 그래서 제가 처음에 누누이 말씀드린 게 제가 상황을 전혀 몰랐다가 이번에 알게 된 것이고 그리고 입시에 사용 안 한 것은 분명 맞는 것 같고요. 그런 취지입니다.
더불어민주당	위원	최기상	알겠습니다. 혹시나 나중에라도 그런 내용이 밝혀지면 그 부분에 관해서는 특별히 관여하시거나 이래서는 안 되겠네요?
N/A	법무부장관후보자	한동훈	그렇습니다.
더불어민주당	위원	최기상	과거 서울중앙지검 3차장 하실 때 고 변창훈 검사 관련된 사건도 수사 지휘하신 것 맞나요?
N/A	법무부장관후보자	한동훈	그 사건은 공안 담당이기 때문에 제가 수사하는 사건이 아닙니다.
더불어민주당	위원	최기상	수사는 직접 하지는 않으셨어요?
N/A	법무부장관후보자	한동훈	그것은 공안 담당이니까 2차장 산하였습니다.
더불어민주당	위원	최기상	2차장 산하였다? 중앙지검 3차장 하실 때 저도 당시에 중앙법원에서 판사로 근무했던 기억이 납니다. 그런데 그때 언론기사도 좀 났습니다만 공보관 역할도 하셔서 기자들과 되게 가까우셨던 모양이에요?
N/A	법무부장관후보자	한동훈	일주일에 공식적으로 한두 번 정도는 다 모이는 브리핑을 하는 정도의 일을 했습니다.
더불어민주당	위원	최기상	특히 경력이 어린, 소위 말진 기자들이라고 하는 기자들한테도 친절하셨다 이런 얘기도 있고 그렇네요. 맞습니까?
N/A	법무부장관후보자	한동훈	매체나 연령이나 이런 것은 가리지 않고 언론들을 존중하려고 노력했습니다.
더불어민주당	위원	최기상	그러다 보니까 당시 중요한 사건에서 구속영장을 청구하고 발부되는 그 과정 전후에 피의자한테 불리한 검찰발 단독기사가 많이 나왔다 이런 평가가 있어요. 그래서 검찰에서 피의자를 구속하겠다는 마음을 먹는 것은 뭐 그렇다 치지만 이것을 친한 기자들한테 기사 내용을 흘리거나 아니면 영장실질심사 내용을 이후에 흘려서 판사로 하여금 영장이 발부되게 하는 영향을 미치려는듯한 문제는 있는 것 아닌가 이런 얘기가 많이 있었거든요. 그런 얘기 들어 보셨어요?
N/A	법무부장관후보자	한동훈	실제로 제가 그랬던 일 없고요. 말씀하신 그런 행동은 하면 안 되는 행동이라는 점에 공감을 합니다.
더불어민주당	위원	최기상	아, 그건 맞습니까? 절대 해서는 안 되는 행동이지요?
N/A	법무부장관후보자	한동훈	예.
더불어민주당	위원	최기상	지금 검사 생활을 이십 몇 년 하셨던가요?
N/A	법무부장관후보자	한동훈	제가 법무관을 했었고 2001년 5월에 임관했습니다.
더불어민주당	위원	최기상	20년 넘게 하셨지요?
N/A	법무부장관후보자	한동훈	예, 이제 끝났지만 그렇습니다.
더불어민주당	위원	최기상	이제는 검사 생활은 끝내신 거고요?
N/A	법무부장관후보자	한동훈	예.
더불어민주당	위원	최기상	피의자들 중에 구속을 몇 명이나 했을까요? 혹시 생각 한번 해 보셨어요?
N/A	법무부장관후보자	한동훈	제가 그렇게 계산은 안 해 봤습니다.
더불어민주당	위원	최기상	그중에 억울하게 구속이 되거나 억울하게 무죄를 받은 사람 몇 명이나 있었을까요? 혹시 생각해 보셨습니까?
N/A	법무부장관후보자	한동훈	제가 무죄가 크게 났던 기억은 솔직히 잘 없고요, 저는 주로 형사부가 아니라 특수부 위주로 근무를 해서 그렇게 사건 자체의 숫자가 많지는 않습니다. 그런데 제가 말씀드리고 싶은 것은 저는 공정하려고 최선을 다했지만 그래도 제 능력 부족으로 잘못된 결과가 나왔을 수도 있을 것 같습니다. 그런데 그런 것을 계산해 낼 수는 없을 것 같고요.
더불어민주당	위원	최기상	그분들도 상당수가 이제 ‘아, 한동훈이라는 검사가 검사를 그만두고 법무부장관으로 지명됐구나’ 이런 것도 알 수도 있을 것 같고요, 아마 이 청문회를 보고 있는 분도 있을 수 있겠습니다. 그런데 말씀하신 대로 후보자는 최선을 다했다고 말씀하실지 모르겠으나 혹여 일부 피의자나 참고인 중에서는 억울하게 구속이 되거나 억울하게 피의자가 돼서…… 1분만 더……
더불어민주당	위원장	박광온	예.
더불어민주당	위원	최기상	본인과 가족의 인생까지 망가졌다 이렇게 생각하는 사람도 있을 수 있겠어요. 그런 부분에 대한 본인의 소회나 성찰 아니면 어떤 방식으로 내가 책임을 지는 게 맞나 이런 생각을 검사 생활을 하면서 해 보신 적은 없나요? 어떻습니까?
N/A	법무부장관후보자	한동훈	제가 늘 하는 거고요. 저는 사실 일하면서 큰 사건을 계속하지만 할 때마다 사건이 점점 더 어렵더라고요. 그리고 말씀하신 것과 같은 부담이 분명히 있습니다. 그러니까 혹시라도 잘못 본 것 아닌가 하는 그런 것 그리고…… 그런 부담이 항상 있고요. 어떻게 보면 제가 검사를 그만두게 되면서 이제는 그런 생각은 안 해도 되겠구나 하는 안도감도 약간 있습니다만 제가 20년 동안 하는 과정에서 위원님 말씀하신 어떤 실수라든가, 다만 제가 확실하게 말씀드릴 것은 제가 누구의 편을 들거나 누구의 외압을 받거나 청탁을 받거나 이런 일은 단 한 번도 없다고 확신을 합니다. 그런데 그것과 제가 판단을 잘못한 것하고는 또 다른 얘기일 테니까 거기서 나올 수 있는 부담감은 분명히 있고 그런 분들이 있다면 참 미안한 마음을 갖고 있습니다.
더불어민주당	위원장	박광온	수고하셨습니다. 다음은 민형배 위원님 질의하시겠습니다.
무소속	위원	민형배	저는 오늘 한동훈 후보자님을 이해를 해 보려고 애를 쓰고 있는데 잘 안 되네요. 조국 전 장관 일가 압수수색할 때 그냥 일정표 가져왔다고 그러셨잖아요. 그런데 조국 장관이 또 올렸네요, 전 장관이? ‘그 뒷부분에 날짜별로 딸의 내밀한 이야기가 적혀 있다’. 왜 자꾸 일기장 압수수색 안 했다고 거짓말하세요? 했다고 계속 본인이 그러는데.
N/A	법무부장관후보자	한동훈	아니, 다이어리가……
무소속	위원	민형배	그 다이어리 뒤에 딸의 내밀한 이야기가 적혀 있다고 하잖아요, 본인이. 그러면 그것을 공개를 좀 해 주시든지.
N/A	법무부장관후보자	한동훈	제가 압수물을 공개를 할 수는 없지요.
무소속	위원	민형배	제가 이해를 못 하겠다니까요, 자꾸 그러시니까. 말씀하시는 것은 굉장히 논리적으로 하시는 것 같은데 진실성이 자꾸 좀 신뢰가 안 가요.
N/A	법무부장관후보자	한동훈	저는 제가 아는 바에서 말씀드렸습니다
무소속	위원	민형배	아니, 그러면 모른다고 하셔야지요, 정확하게.
N/A	법무부장관후보자	한동훈	아니요, 제가 저희 수사팀에 물어서 확인한 겁니다.
무소속	위원	민형배	그러면 그 수사팀이 거짓말, 거짓 보고를 했다는 얘기인가요?
N/A	법무부장관후보자	한동훈	제가 확인한 바를 말씀드렸을 뿐입니다.
무소속	위원	민형배	지금 검찰 일부에서는요 한동훈 후보를 정치검사로 규정을 하고 대표적으로 정치적으로 그동안 행동해 왔다 이렇게 말씀하시는 분들이 있고요. 또 조국 전 장관 일가족 수사 때도 정치적 의도가 있는 것으로 보인다 이런 시각이 있다는 것 알고 계시지요?
N/A	법무부장관후보자	한동훈	위원님, 제가 말씀 올려도 되겠습니까?
무소속	위원	민형배	예, 간단하게 말씀하세요.
N/A	법무부장관후보자	한동훈	제가 사실 그 말씀대로라면 조국 수사 그냥 한 번 눈감았으면 계속 꽃길이었을 텐데요. 그런데 제가 그 선택을 해서 이렇게 탄압받았습니다.
무소속	위원	민형배	아니, 그런 말씀하지 마시고요.
N/A	법무부장관후보자	한동훈	언제 정치검사의 정의가 바뀌었는지 저는 되묻고 싶습니다.
무소속	위원	민형배	해야 될 수사를 적절하게 하지 않으면서 자신들의 정치적 목적을 위해서 뭔가 검찰 권력을 활용하면 그게 정치검사지요.
N/A	법무부장관후보자	한동훈	제가 한 사건 중에서 그 정치검사가 했을 법한 사건이 있으면 제시해 주시면 좋겠습니다. 저는 없다고 생각합니다.
무소속	위원	민형배	지금 조국 사건을 그렇게 본다는 것 아니에요, 사람들이. 검찰 내부에서 그렇게……
N/A	법무부장관후보자	한동훈	조국 사건에 대해서 사과하시고 강을 건넜음에도 그래도 하지 말았어야 한다고 말씀하시는 거예요?
무소속	위원	민형배	조금 전에 증인들도 와서, 현직 검사들도 그렇게 얘기하는데 그러세요?
N/A	법무부장관후보자	한동훈	그 검사가 임은정, 한동수 아닙니까?
더불어민주당	위원	김남국	두 사람 말고는 없어요?
무소속	위원	민형배	제가 보기에도 그렇게 보여요. 그러니까 그렇게 보는 시각이 있다고 하면…… 아니, 아니라고 하시면 되지. 자, 제가 지금부터 빠른 속도로 몇 가지 사과를 좀 하셨으면 좋겠다 싶은 것을 말씀드려 볼 테니까 사과할 의향이 있으면 하세요. 계속 다른 위원님도 지적을 하셨는데, 배우자 차량 구입 때 위장전입한 것 맞지요?
N/A	법무부장관후보자	한동훈	제가 불찰이라고 말씀드렸습니다.
무소속	위원	민형배	사과하세요. 사과는 못 하시는가요?
N/A	법무부장관후보자	한동훈	제가 불찰이라고 말씀드렸습니다.
무소속	위원	민형배	다운계약서 작성 인정하셨데요, 서면답변서에 보니까?
N/A	법무부장관후보자	한동훈	예, 그게 2000……
무소속	위원	민형배	그것도 불법이지요?
N/A	법무부장관후보자	한동훈	2002년, 2003년 당시에는 불법은 아니었습니다.
무소속	위원	민형배	좋아요. 어머니 소득공제, 인적공제 대상에 포함시킨 것 실수라고 해 가지고 잘못 인정하시고 5월 1일부터 시작되는 종합소득세 확정신고 기간 중 수정하겠다 했는데, 조치하셨어요?
N/A	법무부장관후보자	한동훈	단순 착오고 조치했습니다.
무소속	위원	민형배	조치했어요?
N/A	법무부장관후보자	한동훈	예.
무소속	위원	민형배	그래서 그게 어느 정도 금액이었습니까?
N/A	법무부장관후보자	한동훈	그런데 그게 저희 어머니나 저나 둘 다 종합소득세 신고 대상이기 때문에요 어차피 그 종합소득세 신고할 때 수정되는 그런 거였습니다.
무소속	위원	민형배	오케이, 알겠습니다. 법무부장관후보자 지명된 게 4월 13일인데 오늘 이제 28일째네요. 오늘 존경하는 송기헌 위원님이 아까 말씀하신 것까지 해서 죽 살펴봤더니, 저기 보이시는가요? 무려 열세 가지 위법사항이 나와요. 상상 못 하셨지요?
N/A	법무부장관후보자	한동훈	저는 저것 ‘타워팰리스 임차’ 이런 것들을 위법이라고 말씀하시는 것은 동의하기 어렵습니다.
무소속	위원	민형배	나중에 가서 확인 한번 해 보시고요. 제가 저기 법까지 다 써 놨잖아요. 그다음에 지난 5월 6일, 9일 시민단체가 두 차례 고발을 했는데 거기도 다섯 가지 혐의가 되어 있더라고요. 그리고 윤석열 정부가 지금 지명한 국무위원 19명 후보자들을 다 살펴봤더니 무려 저렇게 나와요, 위법 행위가. 9명, 9명, 9명, 4명, 3명 해 가지고 이걸 법정 최고형으로 전부 계산하니까 131년이 나와요.
N/A	법무부장관후보자	한동훈	위원님, 제가 세금 탈루가 어떤 게 있다는 말씀이신지 모르겠습니다.
무소속	위원	민형배	아까 다들 말씀하셨잖아요. 법을 지키지 않는 사람들이 고위공직자인 국무위원이 된다…… 1분만 더 주십시오.
더불어민주당	위원장	박광온	예.
무소속	위원	민형배	온당하다고 보십니까?
N/A	법무부장관후보자	한동훈	……
무소속	위원	민형배	온당하냐고요. 저렇게 위법한 내용이 많이 있는 분들이 국무위원이 되는 것이 온당하겠냐고요.
N/A	법무부장관후보자	한동훈	잘 살펴보겠습니다.
무소속	위원	민형배	예? 살펴보시겠다고요?
N/A	법무부장관후보자	한동훈	예.
무소속	위원	민형배	아까 그러셨잖아요. 늘 자신은 사건을 할 때마다 성찰하려고 했다, 그리고 한 번도 외압을 받아 본 적이 없다 그러셨지요?
N/A	법무부장관후보자	한동훈	외압은 받았지만 제가 들어 준 적이 없다는 말씀입니다.
무소속	위원	민형배	외압을 들어 준 적은 없다? 대개요 권력을 갖고 있는 분들이 제일 위험한 게 뭐냐 하면, 자꾸 오늘도 말씀을 하시던데 이게 자기 거라고 착각하는 순간에 망합니다. 망가지게 되어 있습니다, 정치인도, 집행 권력을 갖고 있는 행정부처도. 저는 처음에 말씀드렸지만 법무부가, 특히 만약에 법무장관을 하시면 사람이 사람에게 함부로 하거나 국가권력이 사람에게 함부로 하는 일이 절대 없었으면 좋겠는데요. 각오를 좀 말씀해 주십시오.
N/A	법무부장관후보자	한동훈	지금 위원님 처음에 말씀하신 함부로 하지 말라는 말씀, 제가 진심으로 감명 깊게 들었고요. 말씀하신 그 부분은 제가 마음에 깊이 새겨서 법무장관을 혹시 하게 되면 그걸 제 좋은 좌우명으로 삼겠습니다.
무소속	위원	민형배	오늘 계속 말씀하시던데, 우리나라의 모든 법률적 전문성에 근거한 권력자들이 이 권력을 국가의 것이다, 이게 사적인 내 것이 아니다 그런 생각을 갖고 일할 수 있도록 꼭 철저하게 관리하고 단속해 주시기 바랍니다.
N/A	법무부장관후보자	한동훈	제가 말씀을 꼭 기억하겠습니다.
더불어민주당	위원장	박광온	수고하셨습니다. 다음은 박주민 간사님 질의하시겠습니다.
더불어민주당	위원	박주민	후보자님, 후보자님이 오후 때도 그러시고 방금 전에도 그러시고, 법무부장관의 수사지휘권 행사가 상당히 오염되어 있다 또는 부적절했다 등의 표현을 하셨어요. 한번 띄워 봐 주시지요. 지금까지 총 네 번의 수사지휘권 행사가 있었습니다. 그리고 문재인 정부하에서는 세 번의 수사지휘권 행사가 있었고요. 후보자님이 보시기에 어떤 게 어떤 문제가 있는 수사지휘권 행사입니까? 지적을 좀 해 주시지요.
N/A	법무부장관후보자	한동훈	저는 추미애 장관이 한 두 건과 박범계 장관이 한 것, 이 세 건이 문제가 있는 거라고 생각합니다.
더불어민주당	위원	박주민	2번부터 4번까지가 모두 다 문제가 있다?
N/A	법무부장관후보자	한동훈	예. 저는 천정배 장관이 한 저 수사는, 저 지휘에는 동의할 수는 없습니다만 어떤 그런 국가적인 결정에 대해서 한번 물어볼 수 있는 저 정도의 계기는 될 만한 건이었다고 생각합니다.
더불어민주당	위원	박주민	예를 들어서 추미애 장관이 했던 수사지휘 중에 윤우진 전 용산세무서장 사건 같은 경우는 제대로 수사가 안 됐다는 평가를 계속 받다가 이번에 수사지휘를 통해서 구속이 됐지 않습니까? 그런 경우도 부당한 수사지휘다 이렇게 보고 계신 겁니까?
N/A	법무부장관후보자	한동훈	예, 저게 유무죄가 문제가 아니라 특정인을 공격하기 위한 의도가 너무 명백한 수사지휘였습니다. 저것은 저 건 전부 다 1명, 윤석열 당시 검찰총장을 타깃으로 한 것이 너무 명백했거든요. 저런 수사지휘를, 법무부장관이 직접 구체적 수사지휘를 내리게 되면 사건 자체가 너무 정치화되게 됩니다.
더불어민주당	위원	박주민	짧게, 간단하게 좀……
N/A	법무부장관후보자	한동훈	그러니까 저런 수사는, 저게 맞더라도 이런 식으로 수사지휘를 하는 것 자체는 너무 과한 겁니다.
더불어민주당	위원	박주민	맞더라도 과한 거다?
N/A	법무부장관후보자	한동훈	그러니까 저것은 목적 자체…… 저 사건들 5개 써 놓은 걸 보십시오. 저건 전부 다 누가 보더라도 다른 어떤 법을 세운다기보다는 1명을 공격하기 위한 것들을 모아 놓은 것 아닙니까?
더불어민주당	위원	박주민	만약에 검찰과 관련된 사건이 관련자가 검찰이라는 이유로 수사가 진행이 안 돼서, 그럴 경우에 수사지휘를 해서 좀 수사를 진행되게 만든다 그러면 사실상 지금 후보자님이 말씀하신 대로 특정인과 관련성이 보이고 특정인을 마치 겨냥한 것처럼 보이기는 하겠지요. 그러나 그 방법 말고는 검찰이 수사를 하게 만들 수가 없다면 할 수밖에 없는 수사지휘권 행사가 아니었나라고 생각하는데 어떻게 생각하십니까?
N/A	법무부장관후보자	한동훈	위원님, 예를 들어서 3번을 가지고 보면요, 만약에 윤석열 총장이 조국 수사를 안 했으면 저런 수사지휘는 있었을 리가 없다고 생각합니다. 그렇기 때문에 의도성이 명백하기 때문에 문제라는 겁니다, 제 말은.
더불어민주당	위원	박주민	후보자님, 결론을 놓고 한번 봤으면 좋겠어요. 예를 들어서 도이치모터스 주가조작 사건 같은 경우는 계속 수사가 안 되다가 이번에 수사지휘를 통해서 5명이나 구속 기소가 됐지 않습니까. 이 주가조작 사건은 후보자님도 잘 아시는 것처럼 다수의 선량한 시민들의 피해를 양산한 대표적인 경제범죄 아닙니까. 이게 수사가 안 되다가 5명이 구속 기소되고 사건의 실체가 밝혀지는 그런 모습을 지금 우리가 보고 있는데 이 수사지휘가 잘못됐다?
N/A	법무부장관후보자	한동훈	위원님, 다시 한번 제가 말씀드리고 싶지만 저 사건들이 저나 윤 총장이 조국 수사를 안 했다면 추미애 전 장관이 당시에 절대로 저런 지휘를 하지 않았을 거라는 점은 동의하지 않으십니까?
